ID,LOCATION_TEXT,ADDRESS,STATUS,NAME,ROUTE_DIRECTION,SEQUENCE,IS_STAGE_POINT,STAGE_NUMBER,JOURNEY_PATTERN_ID,RTPI_DESTINATION,RTPI_ORGIN,RTPI_VIA,SEQUENCE_NUMBER,FARE
1834,Scouts Den,Blackcourt Rd,ACTIVE,38,I,130,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,12,
2468,Blackcourt Road,Blanchardstown Rd,ACTIVE,38,I,131,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,14,0
7319,Ballycoolin Road,Cruiserath Rd,ACTIVE,38,I,132,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,15,0
7342,Business Park,Cruiserath Rd,ACTIVE,38,I,133,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,16,0
7125,Business Park,Ballycoolin Rd,ACTIVE,38,I,134,Y,56,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,19,0
7344,Business Park,Ballycoolin Rd,ACTIVE,38,I,136,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,20,0
6274,Aquatic Centre,Snugborough Road,ACTIVE,38,I,137,Y,57,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,22,0
1838,Skelligs Court,Snugborough Rd,ACTIVE,38,I,138,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,23,0
2338,Garnish Square,Snugborough Road,ACTIVE,38,I,170,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,24,0
1840,Clonsilla Road,Blanchardstown Village,ACTIVE,38,I,180,Y,58,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,25,0
1841,Mill Road,Blanchardstown Village,ACTIVE,38,I,190,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,26,0
4314,Navan Road,Castleknock Rd,ACTIVE,38,I,200,Y,59,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,27,0
1687,Laurel Lodge Road,Castleknock Rd,ACTIVE,38,I,210,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,28,0
1688,Oak Lawns,Castleknock Rd,ACTIVE,38,I,220,Y,60,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,29,0
1689,Castleknock Lodge,Castleknock,ACTIVE,38,I,230,Y,61,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,30,0
4899,Castleknock Park,Auburn Ave,ACTIVE,38,I,240,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,31,
4900,Beech Lawn,Auburn Ave,ACTIVE,38,I,250,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,32,
4746,Auburn Green,Auburn Ave,ACTIVE,38,I,260,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,33,
1845,Morgan's Place,Navan Road,ACTIVE,38,I,270,Y,62,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,34,0
7166,Parkway Station,Navan Road,ACTIVE,38,I,280,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,35,0
1847,Phoenix Pk Avenue,Navan Road,ACTIVE,38,I,290,Y,63,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,36,0
1696,Ashtown Roundabout,Navan Road,ACTIVE,38,I,300,Y,64,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,37,0
1697,Kempton,Navan Road,ACTIVE,38,I,310,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,38,0
1698,Ashtown Grove,Navan Road,ACTIVE,38,I,320,Y,65,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,39,0
1699,Baggot Road,Navan Road,ACTIVE,38,I,330,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,40,0
1700,Kinvara Avenue,Navan Road,ACTIVE,38,I,340,Y,66,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,41,0
1701,Our Lady's Church,Navan Road,ACTIVE,38,I,350,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,42,0
1702,Nephin Road,Navan Road,ACTIVE,38,I,360,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,43,0
1703,Nephin Road,Navan Road,ACTIVE,38,I,370,Y,67,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,44,0
1905,Skreen Road,Navan Road,ACTIVE,38,I,380,Y,68,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,45,0
1804,Ratoath Road,Cabra Road,ACTIVE,38,I,390,Y,69,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,46,0
1803,Carnlough Road,Cabra Road,ACTIVE,38,I,400,Y,70,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,47,0
77,Quarry Road,Cabra Road,ACTIVE,38,I,410,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,48,0
78,Dowth Avenue,Cabra Road,ACTIVE,38,I,420,Y,71,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,49,0
79,Charleville Road,Cabra Road,ACTIVE,38,I,430,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,50,0
80,North Circular Road,Cabra Road,ACTIVE,38,I,440,Y,72,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,51,0
82,Royal Canal Bank,North Circular Road,ACTIVE,38,I,450,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,52,0
817,Mater Hospital,Berkeley Road,ACTIVE,38,I,460,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,53,0
818,O'Connell Avenue,Berkeley Road,ACTIVE,38,I,470,Y,73,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,54,0
819,Blessington Court,Blessington Street,ACTIVE,38,I,480,Y,74,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,55,0
265,Gate Theatre,Parnell Square,ACTIVE,38,I,490,N,,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,56,
6059,North Earl Street,O'Connell St,ACTIVE,38,I,500,Y,75,00381002,Burlington Road,Damastown,Ballycoolin Industrial Estate,57,
