,date_time,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_direction,rain_3h,cloudiness,weather_main,weather_description
14473,2017-09-26 09:00:00,11.0,11.0,11.0,1021,100,3,150,,75,Clouds,broken clouds
14474,2017-09-26 10:00:00,13.0,13.0,13.0,1021,87,4,140,,75,Clouds,broken clouds
14475,2017-09-26 11:00:00,13.430000000000007,13.0,14.0,1020,76,6,130,,75,Clouds,broken clouds
14476,2017-09-26 12:00:00,15.520000000000039,14.0,17.0,1020,82,8,130,,75,Clouds,broken clouds
14477,2017-09-26 13:00:00,16.010000000000048,15.0,17.0,1020,82,8,140,,75,Clouds,broken clouds
14478,2017-09-26 14:00:00,15.510000000000048,15.0,16.0,1019,72,7,130,,75,Clouds,broken clouds
14479,2017-09-26 15:00:00,15.510000000000048,15.0,16.0,1019,72,7,150,,75,Clouds,broken clouds
14480,2017-09-26 16:00:00,16.55000000000001,16.0,17.0,1019,63,6,150,,40,Clouds,scattered clouds
14481,2017-09-26 17:00:00,16.230000000000018,15.0,17.0,1019,72,6,140,,40,Clouds,scattered clouds
14482,2017-09-26 18:00:00,15.57000000000005,15.0,16.0,1019,62,6,140,,40,Clouds,scattered clouds
14483,2017-09-26 19:00:00,14.0,14.0,14.0,1019,76,5,140,,40,Clouds,scattered clouds
14484,2017-09-26 20:00:00,13.430000000000007,13.0,14.0,1018,82,6,140,,40,Clouds,scattered clouds
14485,2017-09-26 21:00:00,13.0,13.0,13.0,1018,87,4,140,,75,Clouds,broken clouds
14486,2017-09-26 22:00:00,13.430000000000007,13.0,14.0,1018,82,6,150,,75,Clouds,broken clouds
14487,2017-09-26 23:00:00,13.430000000000007,13.0,14.0,1017,82,8,140,,75,Clouds,broken clouds
14488,2017-09-27 00:00:00,12.430000000000007,12.0,13.0,1017,87,7,130,,75,Clouds,broken clouds
14489,2017-09-27 01:00:00,13.510000000000048,13.0,14.0,1016,87,6,130,,75,Clouds,broken clouds
14490,2017-09-27 02:00:00,13.430000000000007,13.0,14.0,1015,82,8,150,,90,Clouds,overcast clouds
14491,2017-09-27 03:00:00,14.0,14.0,14.0,1015,82,6,140,,90,Clouds,overcast clouds
14492,2017-09-27 04:00:00,14.0,14.0,14.0,1014,82,7,150,,90,Clouds,overcast clouds
14493,2017-09-27 05:00:00,14.0,14.0,14.0,1014,82,8,150,,75,Rain,light rain
14494,2017-09-27 06:00:00,14.0,14.0,14.0,1014,87,8,140,,75,Rain,light rain
14495,2017-09-27 07:00:00,14.0,14.0,14.0,1013,87,8,150,,75,Rain,light rain
14496,2017-09-27 08:00:00,14.0,14.0,14.0,1013,93,7,140,,75,Rain,light rain
14497,2017-09-27 09:00:00,14.0,14.0,14.0,1012,93,9,140,,75,Rain,light rain
14498,2017-09-27 10:00:00,14.0,14.0,14.0,1012,93,10,140,,75,Rain,moderate rain
14499,2017-09-27 11:00:00,14.0,14.0,14.0,1011,87,11,140,,75,Rain,moderate rain
14500,2017-09-27 12:00:00,13.0,13.0,13.0,1010,87,12,140,,75,Rain,heavy intensity rain
14501,2017-09-27 13:00:00,14.010000000000048,13.0,15.0,1009,87,14,140,,75,Rain,light rain
14502,2017-09-27 14:00:00,13.510000000000048,13.0,14.0,1009,93,12,140,,75,Rain,light rain
14503,2017-09-27 15:00:00,14.010000000000048,13.0,15.0,1008,93,12,140,,75,Rain,light rain
14504,2017-09-27 16:00:00,14.010000000000048,13.0,15.0,1007,100,10,140,,75,Rain,light rain
14505,2017-09-27 17:00:00,14.510000000000048,14.0,15.0,1007,93,9,140,,75,Rain,light rain
14506,2017-09-27 18:00:00,14.57000000000005,14.0,15.0,1007,100,3,130,,75,Rain,light rain
14507,2017-09-27 19:00:00,14.0,14.0,14.0,1008,93,6,240,,75,Rain,light rain
14508,2017-09-27 19:00:00,14.0,14.0,14.0,1008,93,6,240,,75,Drizzle,light intensity drizzle
14509,2017-09-27 20:00:00,13.0,13.0,13.0,1009,93,9,260,,75,Rain,light rain
14510,2017-09-27 21:00:00,12.0,12.0,12.0,1010,93,9,260,,75,Drizzle,light intensity drizzle
14511,2017-09-27 22:00:00,13.0,13.0,13.0,1011,93,4,250,,75,Clouds,broken clouds
14512,2017-09-27 23:00:00,12.430000000000007,12.0,13.0,1012,87,6,240,,75,Clouds,broken clouds
14513,2017-09-28 00:00:00,12.0,12.0,12.0,1012,93,6,240,,40,Clouds,scattered clouds
14514,2017-09-28 01:00:00,12.0,12.0,12.0,1012,93,4,230,,40,Clouds,scattered clouds
14515,2017-09-28 02:00:00,12.0,12.0,12.0,1014,93,3,220,,75,Drizzle,light intensity drizzle
14516,2017-09-28 03:00:00,11.430000000000007,11.0,12.0,1014,93,2,200,,75,Clouds,broken clouds
14517,2017-09-28 05:00:00,11.0,11.0,11.0,1014,87,4,230,,75,Clouds,broken clouds
14518,2017-09-28 06:00:00,11.0,11.0,11.0,1015,87,3,230,,75,Clouds,broken clouds
14519,2017-09-28 07:00:00,11.0,11.0,11.0,1015,87,2,240,,75,Clouds,broken clouds
14520,2017-09-28 08:00:00,11.510000000000048,11.0,12.0,1015,87,2,200,,40,Clouds,scattered clouds
14521,2017-09-28 09:00:00,12.510000000000048,12.0,13.0,1015,81,3,150,,40,Clouds,scattered clouds
14522,2017-09-28 10:00:00,14.0,14.0,14.0,1015,82,3,120,,40,Clouds,scattered clouds
14523,2017-09-28 11:00:00,15.0,15.0,15.0,1015,72,4,140,,40,Clouds,scattered clouds
14524,2017-09-28 12:00:00,15.0,15.0,15.0,1014,67,7,140,,75,Clouds,broken clouds
14525,2017-09-28 13:00:00,16.510000000000048,16.0,17.0,1014,67,5,140,,75,Clouds,broken clouds
14526,2017-09-28 14:00:00,16.0,16.0,16.0,1013,72,7,140,,75,Clouds,broken clouds
14527,2017-09-28 15:00:00,15.490000000000009,15.0,16.0,1013,67,7,140,,75,Clouds,broken clouds
14528,2017-09-28 16:00:00,15.0,15.0,15.0,1012,77,7,140,,75,Clouds,broken clouds
14529,2017-09-28 17:00:00,15.0,15.0,15.0,1012,72,8,160,,75,Clouds,broken clouds
14530,2017-09-28 18:00:00,14.430000000000007,14.0,15.0,1011,72,6,150,,75,Clouds,broken clouds
14531,2017-09-28 19:00:00,14.57000000000005,14.0,15.0,1010,82,7,140,,75,Clouds,broken clouds
14532,2017-09-28 20:00:00,15.0,15.0,15.0,1010,72,5,190,,75,Clouds,broken clouds
14533,2017-09-28 21:00:00,15.0,15.0,15.0,1009,77,8,150,,75,Rain,light rain
14534,2017-09-28 22:00:00,15.0,15.0,15.0,1008,77,10,170,,75,Rain,light rain
14535,2017-09-28 23:00:00,15.0,15.0,15.0,1008,82,8,160,,75,Rain,light rain
14536,2017-09-29 00:00:00,15.0,15.0,15.0,1007,87,8,160,,75,Rain,light rain
14537,2017-09-29 01:00:00,13.0,13.0,13.0,1007,87,6,220,,75,Clouds,broken clouds
14538,2017-09-29 02:00:00,13.0,13.0,13.0,1008,82,5,210,,75,Clouds,broken clouds
14539,2017-09-29 03:00:00,12.0,12.0,12.0,1008,87,5,210,,75,Clouds,broken clouds
14540,2017-09-29 04:00:00,12.0,12.0,12.0,1008,87,5,200,,40,Clouds,scattered clouds
14541,2017-09-29 05:00:00,12.0,12.0,12.0,1008,87,7,210,,40,Clouds,scattered clouds
14542,2017-09-29 06:00:00,11.430000000000007,11.0,12.0,1008,81,6,210,,40,Clouds,scattered clouds
14543,2017-09-29 07:00:00,11.0,11.0,11.0,1009,81,4,220,,40,Clouds,scattered clouds
14544,2017-09-29 08:00:00,12.0,12.0,12.0,1010,76,5,190,,20,Clouds,few clouds
14545,2017-09-29 09:00:00,12.490000000000009,12.0,13.0,1010,71,5,210,,20,Clouds,few clouds
14546,2017-09-29 10:00:00,13.0,13.0,13.0,1010,76,7,220,,0,Clear,Sky is Clear
14547,2017-09-29 11:00:00,14.0,14.0,14.0,1010,67,7,220,,0,Clear,Sky is Clear
14548,2017-09-29 12:00:00,15.0,15.0,15.0,1010,62,9,220,,40,Clouds,scattered clouds
14549,2017-09-29 13:00:00,15.0,15.0,15.0,1010,58,7,230,,40,Clouds,scattered clouds
14550,2017-09-29 14:00:00,15.0,15.0,15.0,1010,58,8,220,,40,Clouds,scattered clouds
14551,2017-09-29 15:00:00,14.510000000000048,14.0,15.0,1010,62,7,260,,20,Clouds,few clouds
14552,2017-09-29 16:00:00,12.430000000000007,12.0,13.0,1010,76,4,220,,20,Rain,light intensity shower rain
14553,2017-09-29 17:00:00,14.0,14.0,14.0,1010,58,6,230,,20,Clouds,few clouds
14554,2017-09-29 18:00:00,12.430000000000007,12.0,13.0,1011,62,4,230,,40,Clouds,scattered clouds
14555,2017-09-29 19:00:00,10.430000000000007,10.0,11.0,1011,71,5,220,,40,Clouds,scattered clouds
14556,2017-09-29 20:00:00,11.0,11.0,11.0,1011,76,4,200,,75,Rain,light intensity shower rain
14557,2017-09-29 21:00:00,10.430000000000007,10.0,11.0,1011,71,6,210,,40,Clouds,scattered clouds
14558,2017-09-29 22:00:00,10.0,10.0,10.0,1011,76,6,210,,20,Clouds,few clouds
14559,2017-09-29 23:00:00,9.430000000000007,9.0,10.0,1011,76,6,230,,20,Clouds,few clouds
14560,2017-09-30 00:00:00,10.0,10.0,10.0,1011,76,6,230,,20,Clouds,few clouds
14561,2017-09-30 01:00:00,10.0,10.0,10.0,1011,81,7,230,,20,Clouds,few clouds
14562,2017-09-30 02:00:00,9.57000000000005,9.0,10.0,1011,87,5,230,,20,Clouds,few clouds
14563,2017-09-30 03:00:00,9.0,9.0,9.0,1011,87,6,230,,40,Clouds,scattered clouds
14564,2017-09-30 04:00:00,9.0,9.0,9.0,1011,87,5,230,,40,Clouds,scattered clouds
14565,2017-09-30 05:00:00,9.0,9.0,9.0,1011,87,4,230,,20,Clouds,few clouds
14566,2017-09-30 06:00:00,9.0,9.0,9.0,1011,87,5,230,,75,Clouds,broken clouds
14567,2017-09-30 07:00:00,9.0,9.0,9.0,1011,87,4,230,,40,Clouds,scattered clouds
14568,2017-09-30 08:00:00,9.0,9.0,9.0,1011,87,4,240,,0,Clear,Sky is Clear
14569,2017-09-30 09:00:00,10.430000000000007,10.0,11.0,1012,76,4,230,,0,Clear,Sky is Clear
14570,2017-09-30 10:00:00,11.0,11.0,11.0,1012,81,3,220,,75,Clouds,broken clouds
14571,2017-09-30 11:00:00,12.0,12.0,12.0,1012,76,5,220,,40,Clouds,scattered clouds
14572,2017-09-30 12:00:00,13.430000000000007,13.0,14.0,1012,67,4,250,,40,Clouds,scattered clouds
14573,2017-09-30 13:00:00,14.430000000000007,14.0,15.0,1011,58,4,240,,20,Clouds,few clouds
14574,2017-09-30 14:00:00,14.430000000000007,14.0,15.0,1010,54,3,220,,20,Clouds,few clouds
14575,2017-09-30 15:00:00,14.430000000000007,14.0,15.0,1011,54,2,160,,75,Clouds,broken clouds
14576,2017-09-30 16:00:00,14.490000000000009,14.0,15.0,1011,51,3,140,,75,Clouds,broken clouds
14577,2017-09-30 17:00:00,14.0,14.0,14.0,1011,67,3,130,,75,Clouds,broken clouds
14578,2017-09-30 18:00:00,12.57000000000005,12.0,13.0,1011,76,3,130,,75,Clouds,broken clouds
14579,2017-09-30 19:00:00,11.129999999999995,10.0,12.0,1011,87,2,130,,75,Clouds,broken clouds
14580,2017-09-30 20:00:00,9.57000000000005,9.0,10.0,1010,87,3,120,,75,Clouds,broken clouds
14581,2017-09-30 21:00:00,9.129999999999995,8.0,10.0,1010,93,3,110,,75,Clouds,broken clouds
14582,2017-09-30 22:00:00,8.700000000000045,7.0,10.0,1009,93,2,110,,75,Clouds,broken clouds
14583,2017-09-30 23:00:00,8.57000000000005,8.0,9.0,1009,100,2,100,,75,Clouds,broken clouds
14584,2017-10-01 00:00:00,8.57000000000005,8.0,9.0,1008,93,4,135,,75,Clouds,broken clouds
14585,2017-10-01 01:00:00,8.430000000000007,8.0,9.0,1008,100,1,250,,75,Clouds,broken clouds
14586,2017-10-01 02:00:00,10.0,10.0,10.0,1006,87,2,210,,75,Rain,light rain
14587,2017-10-01 03:00:00,9.610000000000014,9.0,10.0,1006,100,1,0,,75,Rain,light rain
14588,2017-10-01 04:00:00,10.0,10.0,10.0,1005,93,1,0,,75,Rain,light rain
14589,2017-10-01 05:00:00,10.0,10.0,10.0,1005,100,3,120,,75,Rain,light rain
14590,2017-10-01 06:00:00,11.0,11.0,11.0,1004,100,3,150,,75,Rain,light rain
14591,2017-10-01 07:00:00,11.57000000000005,11.0,12.0,1003,100,4,140,,75,Drizzle,light intensity drizzle rain
14592,2017-10-01 08:00:00,12.57000000000005,12.0,13.0,1002,93,3,150,,75,Clouds,broken clouds
14593,2017-10-01 09:00:00,14.129999999999995,13.0,15.0,1001,93,4,160,,75,Clouds,broken clouds
14594,2017-10-01 10:00:00,15.0,15.0,15.0,1001,93,3,170,,75,Clouds,broken clouds
14595,2017-10-01 11:00:00,17.0,17.0,17.0,1000,82,8,210,,75,Clouds,broken clouds
14596,2017-10-01 12:00:00,17.0,17.0,17.0,1000,88,8,230,,75,Drizzle,light intensity drizzle
14597,2017-10-01 12:00:00,17.0,17.0,17.0,1000,88,8,230,,75,Rain,light rain
14598,2017-10-01 13:00:00,17.0,17.0,17.0,1000,82,11,240,,75,Rain,light rain
14599,2017-10-01 14:00:00,16.0,16.0,16.0,1001,77,9,250,,75,Clouds,broken clouds
14600,2017-10-01 15:00:00,15.57000000000005,15.0,16.0,1002,77,10,260,,75,Clouds,broken clouds
14601,2017-10-01 16:00:00,15.430000000000007,15.0,16.0,1002,72,9,240,,75,Clouds,broken clouds
14602,2017-10-01 17:00:00,15.0,15.0,15.0,1002,72,10,250,,75,Clouds,broken clouds
14603,2017-10-01 18:00:00,15.0,15.0,15.0,1002,67,9,240,,75,Rain,light rain
14604,2017-10-01 19:00:00,14.0,14.0,14.0,1003,71,11,250,,75,Clouds,broken clouds
14605,2017-10-01 20:00:00,14.0,14.0,14.0,1003,71,12,240,,75,Clouds,broken clouds
14606,2017-10-01 21:00:00,13.0,13.0,13.0,1004,71,9,250,,75,Clouds,broken clouds
14607,2017-10-01 22:00:00,13.0,13.0,13.0,1004,76,8,230,,75,Clouds,broken clouds
14608,2017-10-01 23:00:00,13.0,13.0,13.0,1004,66,11,240,,75,Clouds,broken clouds
14609,2017-10-02 00:00:00,12.0,12.0,12.0,1004,71,11,240,,75,Rain,light rain
14610,2017-10-02 01:00:00,12.0,12.0,12.0,1005,71,11,240,,75,Rain,light rain
14611,2017-10-02 02:00:00,12.0,12.0,12.0,1005,76,11,240,,75,Clouds,broken clouds
14612,2017-10-02 03:00:00,12.0,12.0,12.0,1006,76,11,250,,75,Clouds,broken clouds
14613,2017-10-02 04:00:00,12.0,12.0,12.0,1006,76,11,250,,75,Rain,light intensity shower rain
14614,2017-10-02 05:00:00,12.0,12.0,12.0,1007,76,10,250,,75,Clouds,broken clouds
14615,2017-10-02 06:00:00,11.430000000000007,11.0,12.0,1007,76,10,240,,75,Rain,light intensity shower rain
14616,2017-10-02 07:00:00,11.0,11.0,11.0,1008,87,9,240,,75,Clouds,broken clouds
14617,2017-10-02 08:00:00,11.0,11.0,11.0,1009,81,9,250,,40,Clouds,scattered clouds
14618,2017-10-02 09:00:00,11.0,11.0,11.0,1009,81,11,250,,75,Clouds,broken clouds
14619,2017-10-02 10:00:00,12.0,12.0,12.0,1009,76,12,260,,75,Clouds,broken clouds
14620,2017-10-02 11:00:00,12.430000000000007,12.0,13.0,1010,66,12,260,,40,Clouds,scattered clouds
14621,2017-10-02 12:00:00,13.490000000000009,13.0,14.0,1011,67,12,260,,75,Clouds,broken clouds
14622,2017-10-02 13:00:00,14.0,14.0,14.0,1011,67,12,260,,40,Clouds,scattered clouds
14623,2017-10-02 14:00:00,13.510000000000048,13.0,14.0,1012,76,10,270,,40,Rain,proximity shower rain
14624,2017-10-02 15:00:00,12.0,12.0,12.0,1012,76,10,280,,75,Rain,proximity shower rain
14625,2017-10-02 16:00:00,12.490000000000009,12.0,13.0,1012,71,11,260,,40,Rain,proximity shower rain
14626,2017-10-02 17:00:00,12.129999999999995,11.0,13.0,1013,87,6,290,,40,Rain,proximity shower rain
14627,2017-10-02 18:00:00,11.57000000000005,11.0,12.0,1014,81,5,280,,75,Rain,proximity shower rain
14628,2017-10-02 19:00:00,10.57000000000005,10.0,11.0,1015,87,8,270,,40,Rain,proximity shower rain
14629,2017-10-02 20:00:00,9.490000000000009,9.0,10.0,1016,81,7,280,,20,Clouds,few clouds
14630,2017-10-02 21:00:00,9.0,9.0,9.0,1017,87,7,260,,20,Clouds,few clouds
14631,2017-10-02 22:00:00,9.0,9.0,9.0,1017,87,7,260,,20,Clouds,few clouds
14632,2017-10-02 23:00:00,8.0,8.0,8.0,1019,87,8,260,,20,Clouds,few clouds
14633,2017-10-03 00:00:00,8.0,8.0,8.0,1019,87,8,270,,20,Clouds,few clouds
14634,2017-10-03 01:00:00,8.0,8.0,8.0,1020,87,6,270,,20,Clouds,few clouds
14635,2017-10-03 02:00:00,7.0,7.0,7.0,1020,93,6,260,,20,Clouds,few clouds
14636,2017-10-03 03:00:00,7.0,7.0,7.0,1021,93,6,270,,20,Clouds,few clouds
14637,2017-10-03 04:00:00,7.0,7.0,7.0,1021,93,5,260,,20,Clouds,few clouds
14638,2017-10-03 05:00:00,7.57000000000005,7.0,8.0,1022,93,6,260,,20,Clouds,few clouds
14639,2017-10-03 06:00:00,7.0,7.0,7.0,1023,93,7,260,,20,Clouds,few clouds
14640,2017-10-03 07:00:00,7.57000000000005,7.0,8.0,1023,93,7,260,,40,Clouds,scattered clouds
14641,2017-10-03 08:00:00,8.490000000000009,8.0,9.0,1023,81,6,260,,40,Clouds,scattered clouds
14642,2017-10-03 09:00:00,9.0,9.0,9.0,1024,87,7,260,,75,Clouds,broken clouds
14643,2017-10-03 10:00:00,11.0,11.0,11.0,1025,76,7,260,,75,Clouds,broken clouds
14644,2017-10-03 11:00:00,11.430000000000007,11.0,12.0,1025,71,7,260,,75,Clouds,broken clouds
14645,2017-10-03 12:00:00,13.0,13.0,13.0,1025,71,7,270,,75,Clouds,broken clouds
14646,2017-10-03 13:00:00,13.0,13.0,13.0,1025,66,8,270,,75,Clouds,broken clouds
14647,2017-10-03 14:00:00,12.0,12.0,12.0,1025,66,7,270,,75,Clouds,broken clouds
14648,2017-10-03 15:00:00,13.0,13.0,13.0,1025,62,8,270,,75,Clouds,broken clouds
14649,2017-10-03 16:00:00,12.0,12.0,12.0,1025,66,7,260,,75,Rain,light intensity shower rain
14650,2017-10-03 17:00:00,12.57000000000005,12.0,13.0,1024,66,7,250,,75,Clouds,broken clouds
14651,2017-10-03 18:00:00,12.0,12.0,12.0,1024,71,5,260,,75,Clouds,broken clouds
14652,2017-10-03 19:00:00,11.0,11.0,11.0,1024,76,6,260,,75,Clouds,broken clouds
14653,2017-10-03 20:00:00,10.0,10.0,10.0,1024,81,5,250,,75,Clouds,broken clouds
14654,2017-10-03 21:00:00,10.0,10.0,10.0,1024,81,7,250,,40,Clouds,scattered clouds
14655,2017-10-03 22:00:00,10.0,10.0,10.0,1023,81,7,240,,40,Clouds,scattered clouds
14656,2017-10-03 23:00:00,10.430000000000007,10.0,11.0,1023,71,8,240,,75,Clouds,broken clouds
14657,2017-10-04 00:00:00,10.0,10.0,10.0,1023,81,7,230,,75,Clouds,broken clouds
14658,2017-10-04 01:00:00,10.0,10.0,10.0,1022,76,8,230,,75,Clouds,broken clouds
14659,2017-10-04 02:00:00,10.0,10.0,10.0,1022,76,8,240,,75,Clouds,broken clouds
14660,2017-10-04 03:00:00,10.0,10.0,10.0,1021,81,8,230,,75,Drizzle,light intensity drizzle
14661,2017-10-04 04:00:00,10.0,10.0,10.0,1021,81,8,230,,75,Clouds,broken clouds
14662,2017-10-04 05:00:00,10.0,10.0,10.0,1020,81,7,230,,75,Clouds,broken clouds
14663,2017-10-04 06:00:00,10.0,10.0,10.0,1020,81,7,240,,75,Clouds,broken clouds
14664,2017-10-04 07:00:00,10.0,10.0,10.0,1020,81,6,240,,75,Clouds,broken clouds
14665,2017-10-04 08:00:00,10.0,10.0,10.0,1019,87,8,240,,75,Clouds,broken clouds
14666,2017-10-04 09:00:00,10.430000000000007,10.0,11.0,1019,81,8,240,,75,Clouds,broken clouds
14667,2017-10-04 10:00:00,11.510000000000048,11.0,12.0,1019,87,8,240,,75,Clouds,broken clouds
14668,2017-10-04 11:00:00,12.0,12.0,12.0,1019,81,8,240,,75,Clouds,broken clouds
14669,2017-10-04 12:00:00,12.0,12.0,12.0,1019,81,8,240,,75,Drizzle,light intensity drizzle
14670,2017-10-04 13:00:00,12.0,12.0,12.0,1017,81,7,230,,75,Drizzle,light intensity drizzle
14671,2017-10-04 14:00:00,12.510000000000048,12.0,13.0,1017,81,7,230,,75,Drizzle,light intensity drizzle
14672,2017-10-04 15:00:00,12.0,12.0,12.0,1016,93,6,230,,75,Drizzle,light intensity drizzle rain
14673,2017-10-04 16:00:00,12.0,12.0,12.0,1015,87,6,220,,75,Drizzle,light intensity drizzle
14674,2017-10-04 17:00:00,12.0,12.0,12.0,1014,93,5,220,,75,Drizzle,light intensity drizzle rain
14675,2017-10-04 18:00:00,12.0,12.0,12.0,1012,93,6,220,,75,Drizzle,light intensity drizzle rain
14676,2017-10-04 19:00:00,12.57000000000005,12.0,13.0,1011,100,7,240,,75,Drizzle,light intensity drizzle rain
14677,2017-10-04 20:00:00,13.0,13.0,13.0,1010,100,8,240,,75,Drizzle,light intensity drizzle rain
14678,2017-10-04 21:00:00,13.430000000000007,13.0,14.0,1010,93,9,240,,75,Drizzle,light intensity drizzle rain
14679,2017-10-04 22:00:00,14.0,14.0,14.0,1009,93,10,240,,75,Drizzle,light intensity drizzle rain
14680,2017-10-04 22:00:00,14.0,14.0,14.0,1009,93,10,240,,75,Rain,moderate rain
14681,2017-10-04 23:00:00,14.0,14.0,14.0,1008,100,12,240,,75,Drizzle,light intensity drizzle rain
14682,2017-10-05 00:00:00,15.0,15.0,15.0,1008,93,12,250,,75,Drizzle,light intensity drizzle rain
14683,2017-10-05 00:00:00,15.0,15.0,15.0,1008,93,12,250,,75,Rain,light rain
14684,2017-10-05 01:00:00,15.0,15.0,15.0,1009,93,12,260,,75,Drizzle,light intensity drizzle rain
14685,2017-10-05 01:00:00,15.0,15.0,15.0,1009,93,12,260,,75,Rain,light rain
14686,2017-10-05 02:00:00,15.0,15.0,15.0,1009,93,10,260,,75,Drizzle,light intensity drizzle rain
14687,2017-10-05 02:00:00,15.0,15.0,15.0,1009,93,10,260,,75,Rain,light rain
14688,2017-10-05 03:00:00,12.510000000000048,12.0,13.0,1012,93,10,330,,75,Drizzle,light intensity drizzle
14689,2017-10-05 04:00:00,11.700000000000045,10.0,13.0,1015,93,5,300,,75,Drizzle,light intensity drizzle
14690,2017-10-05 05:00:00,9.0,9.0,9.0,1016,93,4,280,,40,Clouds,scattered clouds
14691,2017-10-05 06:00:00,8.0,8.0,8.0,1017,93,5,270,,20,Clouds,few clouds
14692,2017-10-05 07:00:00,8.0,8.0,8.0,1018,93,5,270,,20,Clouds,few clouds
14693,2017-10-05 08:00:00,8.0,8.0,8.0,1019,100,5,270,,40,Clouds,scattered clouds
14694,2017-10-05 09:00:00,9.430000000000007,9.0,10.0,1020,87,6,270,,40,Clouds,scattered clouds
14695,2017-10-05 10:00:00,10.430000000000007,10.0,11.0,1021,81,6,280,,40,Clouds,scattered clouds
14696,2017-10-05 11:00:00,12.450000000000045,12.0,13.0,1022,71,8,290,,40,Clouds,scattered clouds
14697,2017-10-05 12:00:00,12.57000000000005,12.0,13.0,1022,71,8,290,,40,Clouds,scattered clouds
14698,2017-10-05 13:00:00,14.0,14.0,14.0,1022,67,8,290,,40,Clouds,scattered clouds
14699,2017-10-05 14:00:00,13.490000000000009,13.0,14.0,1023,58,8,300,,40,Clouds,scattered clouds
14700,2017-10-05 15:00:00,14.0,14.0,14.0,1023,54,7,310,,40,Clouds,scattered clouds
14701,2017-10-05 16:00:00,13.57000000000005,13.0,14.0,1024,58,8,310,,40,Clouds,scattered clouds
14702,2017-10-05 17:00:00,13.129999999999995,12.0,14.0,1024,66,4,300,,40,Clouds,scattered clouds
14703,2017-10-05 18:00:00,12.129999999999995,11.0,13.0,1025,71,5,300,,40,Clouds,scattered clouds
14704,2017-10-05 19:00:00,9.610000000000014,9.0,10.0,1026,81,3,280,,40,Clouds,scattered clouds
14705,2017-10-05 20:00:00,9.0,9.0,9.0,1026,81,3,260,,75,Clouds,broken clouds
14706,2017-10-05 21:00:00,7.990000000000009,7.0,9.0,1026,81,4,280,,75,Clouds,broken clouds
14707,2017-10-05 22:00:00,8.0,8.0,8.0,1027,87,4,270,,40,Clouds,scattered clouds
14708,2017-10-05 23:00:00,7.0,7.0,7.0,1027,93,5,270,,20,Clouds,few clouds
14709,2017-10-06 00:00:00,6.0,6.0,6.0,1027,87,4,270,,20,Clouds,few clouds
14710,2017-10-06 01:00:00,5.430000000000007,5.0,6.0,1027,93,4,270,,20,Clouds,few clouds
14711,2017-10-06 02:00:00,6.0,6.0,6.0,1028,87,4,270,,20,Clouds,few clouds
14712,2017-10-06 03:00:00,5.0,5.0,5.0,1028,93,3,260,,20,Clouds,few clouds
14713,2017-10-06 04:00:00,5.0,5.0,5.0,1027,93,5,270,,20,Clouds,few clouds
14714,2017-10-06 05:00:00,4.430000000000007,4.0,5.0,1027,93,5,270,,20,Clouds,few clouds
14715,2017-10-06 06:00:00,4.0,4.0,4.0,1028,100,3,270,,20,Clouds,few clouds
14716,2017-10-06 07:00:00,3.430000000000007,3.0,4.0,1028,100,4,270,,75,Clouds,broken clouds
14717,2017-10-06 08:00:00,3.0,3.0,3.0,1028,100,2,230,,0,Clear,Sky is Clear
14718,2017-10-06 09:00:00,7.4500000000000455,7.0,8.0,1028,87,4,240,,0,Clear,Sky is Clear
14719,2017-10-06 10:00:00,9.550000000000011,9.0,10.0,1028,81,3,240,,0,Clear,Sky is Clear
14720,2017-10-06 11:00:00,10.0,10.0,10.0,1028,76,3,250,,0,Clear,Sky is Clear
14721,2017-10-06 12:00:00,11.430000000000007,11.0,12.0,1028,66,4,220,,0,Clear,Sky is Clear
14722,2017-10-06 13:00:00,12.0,12.0,12.0,1026,66,4,210,,0,Clear,Sky is Clear
14723,2017-10-06 14:00:00,13.0,13.0,13.0,1025,62,4,230,,75,Clouds,broken clouds
14724,2017-10-06 15:00:00,13.0,13.0,13.0,1025,66,4,220,,75,Clouds,broken clouds
14725,2017-10-06 16:00:00,13.57000000000005,13.0,14.0,1024,71,6,220,,75,Clouds,broken clouds
14726,2017-10-06 17:00:00,13.0,13.0,13.0,1023,76,4,210,,75,Clouds,broken clouds
14727,2017-10-06 18:00:00,13.0,13.0,13.0,1023,82,5,220,,75,Clouds,broken clouds
14728,2017-10-06 19:00:00,13.0,13.0,13.0,1022,82,5,230,,75,Rain,light rain
14729,2017-10-06 20:00:00,13.0,13.0,13.0,1021,87,7,220,,75,Rain,light rain
14730,2017-10-06 21:00:00,13.430000000000007,13.0,14.0,1021,82,7,230,,75,Clouds,broken clouds
14731,2017-10-06 22:00:00,13.0,13.0,13.0,1020,93,7,230,,75,Rain,light rain
14732,2017-10-06 23:00:00,13.0,13.0,13.0,1019,93,8,230,,75,Rain,light rain
14733,2017-10-07 00:00:00,13.0,13.0,13.0,1018,93,8,240,,75,Drizzle,light intensity drizzle
14734,2017-10-07 01:00:00,13.0,13.0,13.0,1018,100,7,240,,75,Drizzle,light intensity drizzle rain
14735,2017-10-07 02:00:00,13.0,13.0,13.0,1017,100,8,250,,75,Drizzle,light intensity drizzle rain
14736,2017-10-07 03:00:00,13.0,13.0,13.0,1017,100,8,260,,75,Drizzle,light intensity drizzle rain
