stop_number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3723,33D,33,33B,,,,,,,,,,,,,,,,,,,,
3724,33B,33,33D,,,,,,,,,,,,,,,,,,,,
3725,33D,33B,,,,,,,,,,,,,,,,,,,,,
3726,33B,33D,,,,,,,,,,,,,,,,,,,,,
3728,33D,33B,,,,,,,,,,,,,,,,,,,,,
3729,33B,33D,,,,,,,,,,,,,,,,,,,,,
3730,33D,33B,,,,,,,,,,,,,,,,,,,,,
3732,33B,33D,,,,,,,,,,,,,,,,,,,,,
3733,33D,33B,,,,,,,,,,,,,,,,,,,,,
3734,33B,33D,,,,,,,,,,,,,,,,,,,,,
3735,33D,33B,,,,,,,,,,,,,,,,,,,,,
3736,33B,33D,,,,,,,,,,,,,,,,,,,,,
3738,33D,33,33B,,,,,,,,,,,,,,,,,,,,
3739,33B,,,,,,,,,,,,,,,,,,,,,,
3740,33B,33,33D,,,,,,,,,,,,,,,,,,,,
3741,33D,33,33B,,,,,,,,,,,,,,,,,,,,
3743,33B,33D,,,,,,,,,,,,,,,,,,,,,
3744,33D,33,33B,,,,,,,,,,,,,,,,,,,,
3745,33B,33D,,,,,,,,,,,,,,,,,,,,,
3746,33D,33B,,,,,,,,,,,,,,,,,,,,,
3748,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3749,33A,33,33D,33B,,,,,,,,,,,,,,,,,,,
3750,33B,33D,33,33A,,,,,,,,,,,,,,,,,,,
3751,33A,33,33B,43,41C,41,41A,41X,,,,,,,,,,,,,,,
3752,41X,41A,41C,43,33B,33,33A,,,,,,,,,,,,,,,,
3755,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3756,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3757,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3758,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3759,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3760,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3761,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3762,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3763,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3764,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3765,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3766,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3767,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3768,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3769,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3770,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3771,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3772,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3773,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3774,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3775,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3777,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3778,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3780,33B,33D,,,,,,,,,,,,,,,,,,,,,
3781,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3782,33X,33A,33,,,,,,,,,,,,,,,,,,,,
3783,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3784,33X,33A,33,,,,,,,,,,,,,,,,,,,,
3785,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3786,33X,33A,33,,,,,,,,,,,,,,,,,,,,
3787,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3788,33X,33A,33,,,,,,,,,,,,,,,,,,,,
3789,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3790,33X,33A,33,,,,,,,,,,,,,,,,,,,,
3791,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3792,33X,33A,33,,,,,,,,,,,,,,,,,,,,
3793,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3794,33X,33A,33,,,,,,,,,,,,,,,,,,,,
3795,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3797,33X,33A,33,,,,,,,,,,,,,,,,,,,,
3798,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3799,33X,33A,33,,,,,,,,,,,,,,,,,,,,
3801,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3802,33X,33A,33,,,,,,,,,,,,,,,,,,,,
3805,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3806,33X,33A,33,,,,,,,,,,,,,,,,,,,,
3807,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3808,33X,33A,33,,,,,,,,,,,,,,,,,,,,
3809,33,33A,33X,,,,,,,,,,,,,,,,,,,,
3811,33A,33,,,,,,,,,,,,,,,,,,,,,
3812,33,33A,,,,,,,,,,,,,,,,,,,,,
3813,33A,33,,,,,,,,,,,,,,,,,,,,,
3814,33,33A,,,,,,,,,,,,,,,,,,,,,
3815,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3816,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3818,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3819,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3820,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3822,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3823,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3824,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3825,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3826,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3827,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3828,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3829,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3831,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3832,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3833,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3834,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3835,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3836,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3837,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3838,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3840,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3842,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3843,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3844,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3845,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3846,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3848,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3849,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3850,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3851,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3852,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3853,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3854,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3855,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3856,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3857,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3858,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3859,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3860,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3861,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3862,33X,33,33A,,,,,,,,,,,,,,,,,,,,
3863,33A,33,33X,,,,,,,,,,,,,,,,,,,,
3864,41B,41,41X,,,,,,,,,,,,,,,,,,,,
3865,41X,41,41B,,,,,,,,,,,,,,,,,,,,
3867,41B,,,,,,,,,,,,,,,,,,,,,,
3874,41B,,,,,,,,,,,,,,,,,,,,,,
3881,41B,,,,,,,,,,,,,,,,,,,,,,
3884,41B,41,41X,,,,,,,,,,,,,,,,,,,,
3885,41,41A,41B,41C,33,,,,,,,,,,,,,,,,,,
3886,25X,25,66,66B,66A,67,,,,,,,,,,,,,,,,,
3887,67,66A,66B,66,25,,,,,,,,,,,,,,,,,,
3888,25,66,66B,66A,67,25X,,,,,,,,,,,,,,,,,
3890,25X,25,,,,,,,,,,,,,,,,,,,,,
3891,25,25X,,,,,,,,,,,,,,,,,,,,,
3892,67,67X,,,,,,,,,,,,,,,,,,,,,
3893,67X,67,,,,,,,,,,,,,,,,,,,,,
3895,67,67X,,,,,,,,,,,,,,,,,,,,,
3896,67X,67,,,,,,,,,,,,,,,,,,,,,
3897,67,67X,,,,,,,,,,,,,,,,,,,,,
3898,67X,67,,,,,,,,,,,,,,,,,,,,,
3899,67,67X,,,,,,,,,,,,,,,,,,,,,
3900,67X,67,,,,,,,,,,,,,,,,,,,,,
3901,67,67X,,,,,,,,,,,,,,,,,,,,,
3902,67X,67,,,,,,,,,,,,,,,,,,,,,
3904,67,67X,,,,,,,,,,,,,,,,,,,,,
3905,67X,67,,,,,,,,,,,,,,,,,,,,,
3906,67,67X,,,,,,,,,,,,,,,,,,,,,
3907,67X,67,,,,,,,,,,,,,,,,,,,,,
3908,67,,,,,,,,,,,,,,,,,,,,,,
3909,67,67X,,,,,,,,,,,,,,,,,,,,,
3910,67X,67,,,,,,,,,,,,,,,,,,,,,
3911,67,67X,,,,,,,,,,,,,,,,,,,,,
3912,67X,67,,,,,,,,,,,,,,,,,,,,,
3913,67,67X,,,,,,,,,,,,,,,,,,,,,
3914,67X,67,,,,,,,,,,,,,,,,,,,,,
3917,67,,,,,,,,,,,,,,,,,,,,,,
3918,67,66X,66,,,,,,,,,,,,,,,,,,,,
3919,67,,,,,,,,,,,,,,,,,,,,,,
3920,67,,,,,,,,,,,,,,,,,,,,,,
3921,67,67X,,,,,,,,,,,,,,,,,,,,,
3922,67X,67,,,,,,,,,,,,,,,,,,,,,
3923,67X,67,,,,,,,,,,,,,,,,,,,,,
3924,67,67X,,,,,,,,,,,,,,,,,,,,,
3925,67X,67,,,,,,,,,,,,,,,,,,,,,
3926,67,,,,,,,,,,,,,,,,,,,,,,
3927,67,67X,,,,,,,,,,,,,,,,,,,,,
3928,67X,67,,,,,,,,,,,,,,,,,,,,,
3929,67,67X,,,,,,,,,,,,,,,,,,,,,
3935,67X,67,,,,,,,,,,,,,,,,,,,,,
3936,67,67X,,,,,,,,,,,,,,,,,,,,,
3938,67X,67,,,,,,,,,,,,,,,,,,,,,
3939,67,67X,,,,,,,,,,,,,,,,,,,,,
3940,67X,67,,,,,,,,,,,,,,,,,,,,,
3941,67,67X,,,,,,,,,,,,,,,,,,,,,
3943,67X,67,,,,,,,,,,,,,,,,,,,,,
3944,67,67X,,,,,,,,,,,,,,,,,,,,,
3945,67X,67,,,,,,,,,,,,,,,,,,,,,
3946,67,67X,,,,,,,,,,,,,,,,,,,,,
3947,67X,67,,,,,,,,,,,,,,,,,,,,,
3949,67,66,66B,66A,25,25X,,,,,,,,,,,,,,,,,
3950,25X,25,66A,66B,66,67,,,,,,,,,,,,,,,,,
3952,56A,27,17,77A,151,,,,,,,,,,,,,,,,,,
3954,66,66B,66X,66A,,,,,,,,,,,,,,,,,,,
3955,66A,66X,66B,66,,,,,,,,,,,,,,,,,,,
3956,66,66B,66X,66A,,,,,,,,,,,,,,,,,,,
3957,66A,66X,66B,66,,,,,,,,,,,,,,,,,,,
3958,66,66B,66X,,,,,,,,,,,,,,,,,,,,
3959,66X,66B,66,,,,,,,,,,,,,,,,,,,,
3960,66,66X,,,,,,,,,,,,,,,,,,,,,
3961,66,,,,,,,,,,,,,,,,,,,,,,
3962,66,,,,,,,,,,,,,,,,,,,,,,
3963,66,,,,,,,,,,,,,,,,,,,,,,
3964,66,66X,,,,,,,,,,,,,,,,,,,,,
3965,66X,66,,,,,,,,,,,,,,,,,,,,,
3966,66,66X,,,,,,,,,,,,,,,,,,,,,
3968,66X,66,,,,,,,,,,,,,,,,,,,,,
3980,66,66X,,,,,,,,,,,,,,,,,,,,,
3981,66X,66,,,,,,,,,,,,,,,,,,,,,
3982,66,66X,,,,,,,,,,,,,,,,,,,,,
3983,66X,66,,,,,,,,,,,,,,,,,,,,,
3985,66,66X,,,,,,,,,,,,,,,,,,,,,
3986,66X,66,,,,,,,,,,,,,,,,,,,,,
3987,66,66X,,,,,,,,,,,,,,,,,,,,,
3989,66X,66,,,,,,,,,,,,,,,,,,,,,
3990,66,66X,,,,,,,,,,,,,,,,,,,,,
3991,66X,66B,66,,,,,,,,,,,,,,,,,,,,
3993,66X,66A,,,,,,,,,,,,,,,,,,,,,
3994,66A,66X,,,,,,,,,,,,,,,,,,,,,
3995,66X,66A,,,,,,,,,,,,,,,,,,,,,
3996,66A,66X,,,,,,,,,,,,,,,,,,,,,
3997,66A,,,,,,,,,,,,,,,,,,,,,,
3998,66A,66X,66B,66,,,,,,,,,,,,,,,,,,,
3999,66,66B,66X,66A,,,,,,,,,,,,,,,,,,,
4000,66X,66B,66A,66,,,,,,,,,,,,,,,,,,,
4001,66,66A,66B,66X,67X,67,25X,,,,,,,,,,,,,,,,
4002,66X,66B,,,,,,,,,,,,,,,,,,,,,
4003,66B,66X,,,,,,,,,,,,,,,,,,,,,
4004,65,,,,,,,,,,,,,,,,,,,,,,
4005,65,,,,,,,,,,,,,,,,,,,,,,
4006,65,,,,,,,,,,,,,,,,,,,,,,
4007,65,,,,,,,,,,,,,,,,,,,,,,
4008,65,,,,,,,,,,,,,,,,,,,,,,
4009,65,,,,,,,,,,,,,,,,,,,,,,
4010,65,,,,,,,,,,,,,,,,,,,,,,
4011,65,,,,,,,,,,,,,,,,,,,,,,
4012,65,,,,,,,,,,,,,,,,,,,,,,
4013,65,,,,,,,,,,,,,,,,,,,,,,
4014,65,,,,,,,,,,,,,,,,,,,,,,
4015,65,,,,,,,,,,,,,,,,,,,,,,
4017,65,,,,,,,,,,,,,,,,,,,,,,
4018,65,,,,,,,,,,,,,,,,,,,,,,
4019,65,,,,,,,,,,,,,,,,,,,,,,
4020,65,,,,,,,,,,,,,,,,,,,,,,
4021,65,,,,,,,,,,,,,,,,,,,,,,
4022,65,,,,,,,,,,,,,,,,,,,,,,
4023,65,,,,,,,,,,,,,,,,,,,,,,
4024,65,,,,,,,,,,,,,,,,,,,,,,
4027,65,,,,,,,,,,,,,,,,,,,,,,
4051,65,,,,,,,,,,,,,,,,,,,,,,
4052,65,,,,,,,,,,,,,,,,,,,,,,
4054,65,,,,,,,,,,,,,,,,,,,,,,
4055,65,,,,,,,,,,,,,,,,,,,,,,
4056,65,,,,,,,,,,,,,,,,,,,,,,
4057,65,,,,,,,,,,,,,,,,,,,,,,
4058,65,,,,,,,,,,,,,,,,,,,,,,
4059,65,,,,,,,,,,,,,,,,,,,,,,
4060,65,,,,,,,,,,,,,,,,,,,,,,
4061,65,,,,,,,,,,,,,,,,,,,,,,
4062,65,,,,,,,,,,,,,,,,,,,,,,
4063,65,,,,,,,,,,,,,,,,,,,,,,
4064,65,,,,,,,,,,,,,,,,,,,,,,
4065,65,,,,,,,,,,,,,,,,,,,,,,
4066,65,,,,,,,,,,,,,,,,,,,,,,
4067,65,,,,,,,,,,,,,,,,,,,,,,
4068,65,,,,,,,,,,,,,,,,,,,,,,
4069,65,,,,,,,,,,,,,,,,,,,,,,
4070,65,,,,,,,,,,,,,,,,,,,,,,
4071,65,,,,,,,,,,,,,,,,,,,,,,
4072,65,,,,,,,,,,,,,,,,,,,,,,
4073,65,,,,,,,,,,,,,,,,,,,,,,
4086,44,,,,,,,,,,,,,,,,,,,,,,
4087,44,,,,,,,,,,,,,,,,,,,,,,
4088,44,,,,,,,,,,,,,,,,,,,,,,
4089,44,,,,,,,,,,,,,,,,,,,,,,
4090,44,,,,,,,,,,,,,,,,,,,,,,
4091,44,,,,,,,,,,,,,,,,,,,,,,
4093,44,,,,,,,,,,,,,,,,,,,,,,
4094,44,,,,,,,,,,,,,,,,,,,,,,
4095,185,,,,,,,,,,,,,,,,,,,,,,
4096,44,,,,,,,,,,,,,,,,,,,,,,
4097,185,,,,,,,,,,,,,,,,,,,,,,
4098,65,,,,,,,,,,,,,,,,,,,,,,
4100,65,,,,,,,,,,,,,,,,,,,,,,
4101,65,,,,,,,,,,,,,,,,,,,,,,
4102,65,,,,,,,,,,,,,,,,,,,,,,
4103,185,,,,,,,,,,,,,,,,,,,,,,
4104,185,,,,,,,,,,,,,,,,,,,,,,
4105,185,,,,,,,,,,,,,,,,,,,,,,
4106,185,,,,,,,,,,,,,,,,,,,,,,
4108,185,,,,,,,,,,,,,,,,,,,,,,
4109,185,,,,,,,,,,,,,,,,,,,,,,
4110,185,,,,,,,,,,,,,,,,,,,,,,
4111,185,,,,,,,,,,,,,,,,,,,,,,
4112,185,,,,,,,,,,,,,,,,,,,,,,
4113,185,,,,,,,,,,,,,,,,,,,,,,
4114,44,,,,,,,,,,,,,,,,,,,,,,
4115,44,,,,,,,,,,,,,,,,,,,,,,
4116,44,,,,,,,,,,,,,,,,,,,,,,
4117,44,,,,,,,,,,,,,,,,,,,,,,
4118,44,,,,,,,,,,,,,,,,,,,,,,
4119,44,,,,,,,,,,,,,,,,,,,,,,
4120,44,,,,,,,,,,,,,,,,,,,,,,
4121,44,,,,,,,,,,,,,,,,,,,,,,
4122,44,,,,,,,,,,,,,,,,,,,,,,
4123,44,,,,,,,,,,,,,,,,,,,,,,
4124,84,145,84A,45A,,,,,,,,,,,,,,,,,,,
4125,45A,84A,145,84,,,,,,,,,,,,,,,,,,,
4126,84,145,84A,45A,,,,,,,,,,,,,,,,,,,
4127,45A,84A,145,84,,,,,,,,,,,,,,,,,,,
4128,84,145,84A,45A,,,,,,,,,,,,,,,,,,,
4129,45A,84A,145,84,,,,,,,,,,,,,,,,,,,
4130,84,145,84A,45A,,,,,,,,,,,,,,,,,,,
4131,45A,185,84A,145,84,,,,,,,,,,,,,,,,,,
4132,84,145,45A,184,,,,,,,,,,,,,,,,,,,
4133,65,,,,,,,,,,,,,,,,,,,,,,
4134,45A,184,84,,,,,,,,,,,,,,,,,,,,
4135,84,184,45A,,,,,,,,,,,,,,,,,,,,
4136,45A,184,84,,,,,,,,,,,,,,,,,,,,
4137,45A,,,,,,,,,,,,,,,,,,,,,,
4138,45A,,,,,,,,,,,,,,,,,,,,,,
4139,45A,,,,,,,,,,,,,,,,,,,,,,
4140,45A,,,,,,,,,,,,,,,,,,,,,,
4142,45A,,,,,,,,,,,,,,,,,,,,,,
4143,45A,,,,,,,,,,,,,,,,,,,,,,
4144,45A,,,,,,,,,,,,,,,,,,,,,,
4145,45A,,,,,,,,,,,,,,,,,,,,,,
4146,45A,,,,,,,,,,,,,,,,,,,,,,
4147,45A,,,,,,,,,,,,,,,,,,,,,,
4148,45A,184,84,,,,,,,,,,,,,,,,,,,,
4149,84,184,45A,,,,,,,,,,,,,,,,,,,,
4150,45A,184,84,,,,,,,,,,,,,,,,,,,,
4151,84,145,184,45A,,,,,,,,,,,,,,,,,,,
4153,45A,185,145,84A,84,,,,,,,,,,,,,,,,,,
4154,84,84A,145,185,45A,,,,,,,,,,,,,,,,,,
4156,45A,185,184,84A,84,,,,,,,,,,,,,,,,,,
4167,185,,,,,,,,,,,,,,,,,,,,,,
4168,184,84,84A,,,,,,,,,,,,,,,,,,,,
4169,45A,,,,,,,,,,,,,,,,,,,,,,
4170,45A,84,84A,184,185,,,,,,,,,,,,,,,,,,
4171,145,,,,,,,,,,,,,,,,,,,,,,
4172,145,,,,,,,,,,,,,,,,,,,,,,
4173,145,,,,,,,,,,,,,,,,,,,,,,
4175,145,45A,,,,,,,,,,,,,,,,,,,,,
4176,45A,,,,,,,,,,,,,,,,,,,,,,
4177,45A,145,,,,,,,,,,,,,,,,,,,,,
4178,145,45A,,,,,,,,,,,,,,,,,,,,,
4179,145,,,,,,,,,,,,,,,,,,,,,,
4180,145,,,,,,,,,,,,,,,,,,,,,,
4181,145,,,,,,,,,,,,,,,,,,,,,,
4182,145,,,,,,,,,,,,,,,,,,,,,,
4183,185,,,,,,,,,,,,,,,,,,,,,,
4184,185,,,,,,,,,,,,,,,,,,,,,,
4185,185,,,,,,,,,,,,,,,,,,,,,,
4186,185,,,,,,,,,,,,,,,,,,,,,,
4187,185,,,,,,,,,,,,,,,,,,,,,,
4189,185,,,,,,,,,,,,,,,,,,,,,,
4190,185,,,,,,,,,,,,,,,,,,,,,,
4192,185,,,,,,,,,,,,,,,,,,,,,,
4194,185,,,,,,,,,,,,,,,,,,,,,,
4196,185,,,,,,,,,,,,,,,,,,,,,,
4199,185,,,,,,,,,,,,,,,,,,,,,,
4201,145,84A,45A,84,,,,,,,,,,,,,,,,,,,
4202,84,45A,84A,145,,,,,,,,,,,,,,,,,,,
4203,145,84A,45A,84,,,,,,,,,,,,,,,,,,,
4204,84,45A,84A,145,,,,,,,,,,,,,,,,,,,
4205,145,84A,45A,84,,,,,,,,,,,,,,,,,,,
4206,84,45A,84A,145,,,,,,,,,,,,,,,,,,,
4207,84,184,,,,,,,,,,,,,,,,,,,,,
4208,184,84,,,,,,,,,,,,,,,,,,,,,
4209,84,184,,,,,,,,,,,,,,,,,,,,,
4210,184,84,84X,,,,,,,,,,,,,,,,,,,,
4211,84X,84,184,,,,,,,,,,,,,,,,,,,,
4212,184,84,,,,,,,,,,,,,,,,,,,,,
4213,84,184,,,,,,,,,,,,,,,,,,,,,
4214,184,84,,,,,,,,,,,,,,,,,,,,,
4215,84,84X,184,,,,,,,,,,,,,,,,,,,,
4216,184,84X,84,,,,,,,,,,,,,,,,,,,,
4217,84,,,,,,,,,,,,,,,,,,,,,,
4218,84,,,,,,,,,,,,,,,,,,,,,,
4219,84,,,,,,,,,,,,,,,,,,,,,,
4220,84,,,,,,,,,,,,,,,,,,,,,,
4221,84,,,,,,,,,,,,,,,,,,,,,,
4222,84,84X,184,,,,,,,,,,,,,,,,,,,,
4224,184,84X,84,,,,,,,,,,,,,,,,,,,,
4225,84,84X,184,,,,,,,,,,,,,,,,,,,,
4226,184,84,,,,,,,,,,,,,,,,,,,,,
4227,84,184,,,,,,,,,,,,,,,,,,,,,
4228,184,84,,,,,,,,,,,,,,,,,,,,,
4229,84,184,,,,,,,,,,,,,,,,,,,,,
4230,184,84,84X,,,,,,,,,,,,,,,,,,,,
4231,84,,,,,,,,,,,,,,,,,,,,,,
4232,184,,,,,,,,,,,,,,,,,,,,,,
4234,184,,,,,,,,,,,,,,,,,,,,,,
4235,184,,,,,,,,,,,,,,,,,,,,,,
4236,184,,,,,,,,,,,,,,,,,,,,,,
4237,184,,,,,,,,,,,,,,,,,,,,,,
4238,184,,,,,,,,,,,,,,,,,,,,,,
4239,184,,,,,,,,,,,,,,,,,,,,,,
4240,184,,,,,,,,,,,,,,,,,,,,,,
4241,184,,,,,,,,,,,,,,,,,,,,,,
4242,184,,,,,,,,,,,,,,,,,,,,,,
4243,184,,,,,,,,,,,,,,,,,,,,,,
4244,184,,,,,,,,,,,,,,,,,,,,,,
4246,84,,,,,,,,,,,,,,,,,,,,,,
4248,84,84X,,,,,,,,,,,,,,,,,,,,,
4249,84,,,,,,,,,,,,,,,,,,,,,,
4250,84,,,,,,,,,,,,,,,,,,,,,,
4251,84,,,,,,,,,,,,,,,,,,,,,,
4252,84,84X,,,,,,,,,,,,,,,,,,,,,
4253,84X,84,,,,,,,,,,,,,,,,,,,,,
4254,84,,,,,,,,,,,,,,,,,,,,,,
4256,84,,,,,,,,,,,,,,,,,,,,,,
4257,84,,,,,,,,,,,,,,,,,,,,,,
4258,84,,,,,,,,,,,,,,,,,,,,,,
4259,84,,,,,,,,,,,,,,,,,,,,,,
4260,84,84X,,,,,,,,,,,,,,,,,,,,,
4261,84,,,,,,,,,,,,,,,,,,,,,,
4262,84,,,,,,,,,,,,,,,,,,,,,,
4263,84,,,,,,,,,,,,,,,,,,,,,,
4264,84,,,,,,,,,,,,,,,,,,,,,,
4265,84,,,,,,,,,,,,,,,,,,,,,,
4266,84,84X,,,,,,,,,,,,,,,,,,,,,
4267,84,,,,,,,,,,,,,,,,,,,,,,
4268,84,84X,,,,,,,,,,,,,,,,,,,,,
4269,84,,,,,,,,,,,,,,,,,,,,,,
4270,84,,,,,,,,,,,,,,,,,,,,,,
4271,84,,,,,,,,,,,,,,,,,,,,,,
4273,84X,84,,,,,,,,,,,,,,,,,,,,,
4274,84,,,,,,,,,,,,,,,,,,,,,,
4275,84,,,,,,,,,,,,,,,,,,,,,,
4276,84,,,,,,,,,,,,,,,,,,,,,,
4277,84,84X,184,,,,,,,,,,,,,,,,,,,,
4278,184,84,,,,,,,,,,,,,,,,,,,,,
4279,84,184,,,,,,,,,,,,,,,,,,,,,
4280,184,84,,,,,,,,,,,,,,,,,,,,,
4281,84,84X,184,,,,,,,,,,,,,,,,,,,,
4282,184,84X,84,,,,,,,,,,,,,,,,,,,,
4283,84,84X,184,,,,,,,,,,,,,,,,,,,,
4284,184,84X,84,,,,,,,,,,,,,,,,,,,,
4285,84,,,,,,,,,,,,,,,,,,,,,,
4286,84,,,,,,,,,,,,,,,,,,,,,,
4287,84,,,,,,,,,,,,,,,,,,,,,,
4288,84,,,,,,,,,,,,,,,,,,,,,,
4289,184,,,,,,,,,,,,,,,,,,,,,,
4290,184,,,,,,,,,,,,,,,,,,,,,,
4291,184,,,,,,,,,,,,,,,,,,,,,,
4292,184,,,,,,,,,,,,,,,,,,,,,,
4293,184,,,,,,,,,,,,,,,,,,,,,,
4294,184,,,,,,,,,,,,,,,,,,,,,,
4295,184,84,84X,,,,,,,,,,,,,,,,,,,,
4296,84X,84,184,,,,,,,,,,,,,,,,,,,,
4297,184,84,,,,,,,,,,,,,,,,,,,,,
4299,84,184,,,,,,,,,,,,,,,,,,,,,
4300,184,84,,,,,,,,,,,,,,,,,,,,,
4301,84,84X,184,,,,,,,,,,,,,,,,,,,,
4302,184,84X,84,,,,,,,,,,,,,,,,,,,,
4303,84,184,,,,,,,,,,,,,,,,,,,,,
4304,184,84,45A,,,,,,,,,,,,,,,,,,,,
4305,84,84X,,,,,,,,,,,,,,,,,,,,,
4306,84X,84,,,,,,,,,,,,,,,,,,,,,
4307,84,84X,,,,,,,,,,,,,,,,,,,,,
4308,84X,84,,,,,,,,,,,,,,,,,,,,,
4309,84,,,,,,,,,,,,,,,,,,,,,,
4313,63,,,,,,,,,,,,,,,,,,,,,,
4314,38,,,,,,,,,,,,,,,,,,,,,,
4315,40B,,,,,,,,,,,,,,,,,,,,,,
4316,40B,,,,,,,,,,,,,,,,,,,,,,
4317,40B,,,,,,,,,,,,,,,,,,,,,,
4319,747,,,,,,,,,,,,,,,,,,,,,,
4320,145,,,,,,,,,,,,,,,,,,,,,,
4321,236,40D,,,,,,,,,,,,,,,,,,,,,
4322,122,,,,,,,,,,,,,,,,,,,,,,
4323,238,220,270,39X,,,,,,,,,,,,,,,,,,,
4324,70,270,,,,,,,,,,,,,,,,,,,,,
4325,270,70,,,,,,,,,,,,,,,,,,,,,
4326,270,,,,,,,,,,,,,,,,,,,,,,
4327,239,,,,,,,,,,,,,,,,,,,,,,
4330,43,33B,41B,41,102,,,,,,,,,,,,,,,,,,
4331,102,142,42,32X,,,,,,,,,,,,,,,,,,,
4332,161,75,,,,,,,,,,,,,,,,,,,,,
4333,75,161,14,,,,,,,,,,,,,,,,,,,,
4334,14,161,75,,,,,,,,,,,,,,,,,,,,
4336,75,14C,161,14,,,,,,,,,,,,,,,,,,,
4337,161,75,,,,,,,,,,,,,,,,,,,,,
4339,42,142,32X,102,,,,,,,,,,,,,,,,,,,
4340,56A,,,,,,,,,,,,,,,,,,,,,,
4341,76,76A,,,,,,,,,,,,,,,,,,,,,
4342,75,49,,,,,,,,,,,,,,,,,,,,,
4344,56A,,,,,,,,,,,,,,,,,,,,,,
